user_id,item_id,rating,timestamp
AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,B019WRM1IA,5.0,1438881820000
AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,B003NHRDPW,5.0,1420672510000
AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,B07YBX5FVF,5.0,1406570733000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B00DDILSBG,5.0,1620931956798
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B01GY35HKE,5.0,1619120901830
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B01N3ASPNV,5.0,1617193276395
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B07YBX7Y3P,5.0,1581695710992
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B087NN2K41,5.0,1573834683475
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B077GG9D5D,5.0,1499478011820
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B00Z9TIM3Y,4.0,1487613670000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B00884S5N4,5.0,1487613353000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B01IC2A28C,5.0,1484850442000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B00DDILSBG,4.0,1484850411000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B07YBXFDYN,5.0,1484850295000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B07YBX6T95,5.0,1476051391000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B009XGZTKI,5.0,1476051061000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B00YQM1PNY,5.0,1459735726000
AG5ZHK6XUYHCHSDTU7ZTNQ4T3BHA,B07YBWT3PK,5.0,1450564028000
AHEIZFKLEU26DWWBE77L67MM25DQ,B07BLRF329,3.0,1533217263881
AHEIZFKLEU26DWWBE77L67MM25DQ,B01GKFPFZS,4.0,1530730255494
AHEIZFKLEU26DWWBE77L67MM25DQ,B00DJRLAZ0,2.0,1515985034912
AHEIZFKLEU26DWWBE77L67MM25DQ,B07YBWT3PK,5.0,1513878043371
AHEIZFKLEU26DWWBE77L67MM25DQ,B007CSDEWO,3.0,1425943128000
AHEIZFKLEU26DWWBE77L67MM25DQ,B00CJ9OTNE,5.0,1425942904000
AHEIZFKLEU26DWWBE77L67MM25DQ,B07YBXFDYN,5.0,1391882208000
AHEIZFKLEU26DWWBE77L67MM25DQ,B07K3KHFSY,5.0,1391882119000
AG73BVBKUOH22USSFJA5ZWL7AKXA,B072C3VM5F,5.0,1524161104519
AG73BVBKUOH22USSFJA5ZWL7AKXA,B06XX4D2KY,2.0,1513358462802
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07213YKCX,5.0,1511908536579
AG73BVBKUOH22USSFJA5ZWL7AKXA,B072V478NR,4.0,1511822842928
AG73BVBKUOH22USSFJA5ZWL7AKXA,B072V478NR,4.0,1506454791396
AG73BVBKUOH22USSFJA5ZWL7AKXA,B00DBDPOZ4,5.0,1506216547294
AG73BVBKUOH22USSFJA5ZWL7AKXA,B072V478NR,4.0,1504739941280
AG73BVBKUOH22USSFJA5ZWL7AKXA,B072V478NR,4.0,1504195922350
AG73BVBKUOH22USSFJA5ZWL7AKXA,B01GW3H3U8,5.0,1503252004663
AG73BVBKUOH22USSFJA5ZWL7AKXA,B00Z9TIM3Y,4.0,1488154611000
AG73BVBKUOH22USSFJA5ZWL7AKXA,B01IC2A28C,5.0,1482432649000
AG73BVBKUOH22USSFJA5ZWL7AKXA,B00YQ74LVM,5.0,1470689215000
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07YBWT3PK,5.0,1466538543000
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B00BN5T30E,5.0,1532664863669
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B00J5C3Z10,5.0,1532664824165
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B00HGLLRV2,5.0,1532664792415
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B013HMN66M,5.0,1532664740900
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B00HM1XPN4,5.0,1532664696958
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B014R4KYMS,5.0,1532664192374
AF4GOH53GNCDGAGNGQZORZFBD5RQ,B074MMGR8F,5.0,1532662388508
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B00DB2BI8M,5.0,1426879356000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B00KTORA0K,3.0,1426879016000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B00KIFM28A,5.0,1426878942000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B00DB2BI8M,5.0,1426878922000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B07DPK5NPD,4.0,1412895478000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B0099OUMAQ,3.0,1398883131000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B002I092MM,5.0,1388532596000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B003O6E800,4.0,1388532563000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B0053BCO00,4.0,1382551975000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B000N5Z2L4,5.0,1382551676000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B005GISQX4,4.0,1373758338000
AFVQFT7ZN37LWO6GVF26ASNWUQ6Q,B001SEQWXQ,4.0,1373758281000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00Z9TJHEC,5.0,1467686301000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00BGAA3S2,1.0,1434598706000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00NOD0OTW,5.0,1434598660000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00L59D9HG,4.0,1434598208000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B00LV8HZH6,4.0,1395262459000
AH2QTWYHUUR7D6I6ZCNYSR4XACBQ,B002JTX7JQ,3.0,1280424554000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B00HX1UXD8,5.0,1560101603419
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B009GE437W,5.0,1471608664000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B0029LJIFG,5.0,1471608596000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B00CJ9OTNE,5.0,1471608592000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B0080CAOYM,5.0,1471608518000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B000N5Z2L4,5.0,1471608465000
AEDBHDCMTFBF4YJLGHVMPO5MJRKQ,B00HX1UXD8,5.0,1457315503000
AHG4D4FOVJU6BKGPUQJBSKHFZE7A,B00BN5T30E,5.0,1399429725000
AHG4D4FOVJU6BKGPUQJBSKHFZE7A,B00CJ9OTNE,4.0,1399428921000
AHG4D4FOVJU6BKGPUQJBSKHFZE7A,B004HD55VK,5.0,1389579162000
AHG4D4FOVJU6BKGPUQJBSKHFZE7A,B004G5YI3U,5.0,1372387841000
AHG4D4FOVJU6BKGPUQJBSKHFZE7A,B0080CAOYM,1.0,1371661409000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B00DDILSBG,4.0,1483800182000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B07BLRF329,5.0,1476499722000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B00Z9TM1KY,4.0,1476101421000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B0086VPUHI,5.0,1472050820000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B00KIFM28A,4.0,1454772649000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B00NOD0OTW,3.0,1453230431000
AHXO5KWH7Q2A2UTTLGQWIIR2ONPQ,B00DJRLAZ0,4.0,1453202887000
AGAYMETPYSHPCI7EQDK76HHWTU6Q,B00SZ1DQFM,5.0,1539187486074
AGAYMETPYSHPCI7EQDK76HHWTU6Q,B00BN5T30E,2.0,1539140770379
AGAYMETPYSHPCI7EQDK76HHWTU6Q,B07YBXJ5FK,3.0,1420216237000
AGAYMETPYSHPCI7EQDK76HHWTU6Q,B00BGA9WK2,4.0,1419795693000
AGAYMETPYSHPCI7EQDK76HHWTU6Q,B00LV8HZH6,1.0,1405618745000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B0086VPUHI,5.0,1462374885000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B000N5Z2L4,5.0,1449151044000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B00ZDNNRB8,5.0,1449150337000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B00IAVDOS6,5.0,1449150094000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B00DBDPOZ4,5.0,1449150075000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B00XY2UYUW,4.0,1449149699000
AEI7ZBN2FZTCLLBWPDUFBRBSR3WQ,B09V5R5LSZ,5.0,1449149580000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B019WRM1IA,5.0,1459471478000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B07YBWT3PK,5.0,1453947685000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B0044XU27A,5.0,1343542300000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B07YBXFDYN,5.0,1321236922000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B004RMK5QG,5.0,1316317919000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B003DOSRSW,5.0,1314590962000
AFHER2NWLJQHNQ4BRB4NZAG46VCQ,B07YBX6T95,5.0,1313595925000
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B087NNPYP3,5.0,1615354714259
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B01M6C7YE8,5.0,1540728329711
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B01GY35W22,5.0,1536657124026
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B077GG9D5D,5.0,1527817844728
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B01GY3601E,5.0,1525339546868
AE4ACSEKJYS64UVRAPXPIOMTXE6Q,B01GY35UK6,5.0,1525315241519
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B01GKFPFZS,5.0,1481297471000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B004RMK5QG,5.0,1431019857000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B00MAM0ALA,5.0,1431007455000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B00EQNP8F4,5.0,1431005258000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B00J5C3Z10,3.0,1420663841000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B00KIWEMIG,4.0,1419190217000
AGLHRQLAWKWQKEF6VRO2Y3MRS4JQ,B00BGA9WK2,5.0,1412172557000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B00DDILSBG,5.0,1482378999000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B00YQM1PNY,5.0,1473283350000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B014R4KYMS,5.0,1464033497000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B00CEGCN76,5.0,1394208670000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B00HM1XPN4,5.0,1391632758000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B004RMK5QG,5.0,1391629345000
AEGC2QAVYZGT4HMW5UETR5KXONCA,B007CM0K86,5.0,1371922266000
AHNM5TRS66Y25IPXQK432ERWCEPA,B087NN2K41,5.0,1493627878000
AHNM5TRS66Y25IPXQK432ERWCEPA,B01N3ASPNV,5.0,1490619152000
AHNM5TRS66Y25IPXQK432ERWCEPA,B0053B5RGI,5.0,1381778514000
AHNM5TRS66Y25IPXQK432ERWCEPA,B009GE437W,5.0,1367449737000
AHNM5TRS66Y25IPXQK432ERWCEPA,B07YBXFDYN,5.0,1322662017000
AGWBKZXJM7FNL3MXA2AQYE2S444A,B087SHFL9B,5.0,1516886501240
AGWBKZXJM7FNL3MXA2AQYE2S444A,B087NN2K41,5.0,1496534761000
AGWBKZXJM7FNL3MXA2AQYE2S444A,B00Z9TJHEC,5.0,1492553510000
AGWBKZXJM7FNL3MXA2AQYE2S444A,B07DPK5NPD,5.0,1492519468000
AGWBKZXJM7FNL3MXA2AQYE2S444A,B009GE437W,5.0,1476127648000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B00I5LAGM8,3.0,1488907998000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B00LV8HZH6,4.0,1488907948000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B0086VPUHI,5.0,1421339046000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B003E1UNSG,5.0,1421339034000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B007CSDEWO,5.0,1421339028000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B007CM0K86,5.0,1421338795000
AGGQJQ6TQ2Q4AXW6QZWFYHR3RPEQ,B004HD55VK,5.0,1421338765000
AFQUKK77ZN2HMXLWLZW36T43QPHA,B09V5R5LSZ,1.0,1567525121005
AFQUKK77ZN2HMXLWLZW36T43QPHA,B07YBXFF5C,5.0,1497025567523
AFQUKK77ZN2HMXLWLZW36T43QPHA,B00KIFM28A,4.0,1423335232000
AFQUKK77ZN2HMXLWLZW36T43QPHA,B00IEZ6H4G,5.0,1417845391000
AFQUKK77ZN2HMXLWLZW36T43QPHA,B00KSQHX1K,4.0,1417145853000
AFQUKK77ZN2HMXLWLZW36T43QPHA,B00C1TTF86,4.0,1383358018000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B01N3ASPNV,5.0,1489708050000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B007CM0K86,2.0,1423971713000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B07DPK5NPD,5.0,1418594452000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B00DC7G2W8,4.0,1401563680000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B07N5LL4YW,2.0,1387429235000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B00BGA9X9W,5.0,1387153149000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B00BN5T30E,5.0,1383526192000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B07YBXFF99,5.0,1379887811000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B0079V4GK8,3.0,1366768912000
AHRM5LDYSR7GMMO2FEIOWSLRW5JQ,B00267RVX4,5.0,1358919644000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B072C3VM5F,5.0,1559891890202
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B071G61TRM,5.0,1524270867303
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00Z9TIM3Y,4.0,1507912595596
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00EP2WNKY,5.0,1495629187000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00DJRLDMU,4.0,1460202747000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B0080CAOYM,5.0,1413472504000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B0080CAOYM,5.0,1413472366000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B000N5Z2L4,5.0,1413471188000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B009VUHVPM,5.0,1413293505000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B009VUHVPM,5.0,1413293472000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00CMQTVK0,5.0,1413293254000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B009VUHW60,4.0,1413293096000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B0029LJIFG,5.0,1410541580000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00BGA9WK2,4.0,1388759685000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B00BZS9JV2,4.0,1384786162000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B0088TN5FM,4.0,1377826393000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B009VUHW60,4.0,1360594718000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B009VUHVPM,5.0,1360557466000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B003IPCF02,5.0,1294768322000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B0030JTD7O,5.0,1294763095000
AEH7KSVEFBYK3C7F4HCQPP6UV74A,B003L77YKS,5.0,1294762439000
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,B072V478NR,5.0,1539488865070
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,B072V478NR,4.0,1521310973795
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,B072V478NR,2.0,1516476812842
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,B072V478NR,4.0,1513449507753
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,B072V478NR,2.0,1510942353235
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B07RFZFNQT,5.0,1612651808182
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B072C3VM5F,5.0,1526503326323
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B07YBWT3PK,5.0,1515437757311
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B017QU5KLK,5.0,1468031002000
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B003NSLGW2,2.0,1429316227000
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B004RMK5QG,5.0,1392066373000
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B00BGA9X9W,5.0,1384608430000
AFEB7PR5ZKA7OLF2YBVAZJTS6VFQ,B00BGA9WK2,5.0,1384608121000
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B005OGPTSS,5.0,1599956183970
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B00CJ9OTNE,5.0,1539737127043
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B07ZJ6RY1W,5.0,1539531169157
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B00K32USMU,5.0,1538185974062
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B0015AARJI,5.0,1418062647000
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,B00BZS9JV2,5.0,1383486245000
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B014R4KYMS,5.0,1499842350699
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B00YQM1PNY,5.0,1497904707677
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B07WS18ZS3,5.0,1464927943000
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B09V5R5LSZ,2.0,1464927771000
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B00BGA9X9W,5.0,1454653415000
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B00DBLBMBQ,4.0,1454653304000
AHT2EWAY4FJZWYPYNKSKHID2G3RQ,B00KSQHX1K,5.0,1454639564000
AFXE5SQHAPARNCE36JWMBXNEYMRA,B01N3ASPNV,4.0,1501995921170
AFXE5SQHAPARNCE36JWMBXNEYMRA,B073K6WMJ9,4.0,1501995302755
AFXE5SQHAPARNCE36JWMBXNEYMRA,B01MYUCFBK,5.0,1495485852000
AFXE5SQHAPARNCE36JWMBXNEYMRA,B00KUYZ7I6,4.0,1494999419000
AFXE5SQHAPARNCE36JWMBXNEYMRA,B00DDILSBG,3.0,1494998841000
AFXE5SQHAPARNCE36JWMBXNEYMRA,B00KCCNMYW,4.0,1494998249000
AF4WF7ZNGC3JBRYFHTFUUD6F6O5A,B00DDILSBG,5.0,1492028319000
AF4WF7ZNGC3JBRYFHTFUUD6F6O5A,B01GY35UK6,5.0,1492028304000
AF4WF7ZNGC3JBRYFHTFUUD6F6O5A,B00HM1XPN4,5.0,1465886390000
AF4WF7ZNGC3JBRYFHTFUUD6F6O5A,B014R4KYMS,5.0,1465885417000
AF4WF7ZNGC3JBRYFHTFUUD6F6O5A,B00DJRLDMU,5.0,1465885387000
AETNVW26BC6Z4ZF33MUAY7RCP6ZQ,B087NN2K41,5.0,1501455908136
AETNVW26BC6Z4ZF33MUAY7RCP6ZQ,B01M1CWDM3,5.0,1482849980000
AETNVW26BC6Z4ZF33MUAY7RCP6ZQ,B07K3KHFSY,2.0,1437333015000
AETNVW26BC6Z4ZF33MUAY7RCP6ZQ,B017QU5G1O,5.0,1437313775000
AETNVW26BC6Z4ZF33MUAY7RCP6ZQ,B00CJ9OTNE,3.0,1437226642000
AGKQDENMHSO23BTEWIRO2IFTLJQQ,B01GY35GIM,5.0,1492640473000
AGKQDENMHSO23BTEWIRO2IFTLJQQ,B008CP6MA2,5.0,1476768896000
